path;PDF;original;extracted;PublicationType;TITLE;ABSTRACT;ABSTRACTGERMAN;KEYWORDS;AUTHORS;EMAILS;AUTHOR_EMAILS;AFFILIATIONS;AUTHOR_AFFILIATIONS;SOURCE;VOLUME;ISSUE;PAGE_FROM;PAGE_TO;YEAR;DOI;SECTIONS;SECTION_LEVELS;SECTION_REFERENCES;REFERENCES;Precision;Recall;F1
TUW-203409;=HYPERLINK("D:\Java\git\MethodDemosGit\MethodDemos\output\groundtruth\TUW-203409.pdf");=HYPERLINK("D:\Java\git\MethodDemosGit\MethodDemos\output\result\result-TUW-203409-xstream.xml");=HYPERLINK("D:\Java\git\MethodDemosGit\MethodDemos\output\extracted\parscit\parscit-TUW-203409-xstream.xml");BEITRAEGE_AUS_TAGUNGSBAENDEN;100,00;0;NA;0;,00;NA;,00;0;0;NA;NA;NA;NA;NA;NA;NA;85,71;,00;NA;NA;35,00;22,22;20,63
TUW-203924;=HYPERLINK("D:\Java\git\MethodDemosGit\MethodDemos\output\groundtruth\TUW-203924.pdf");=HYPERLINK("D:\Java\git\MethodDemosGit\MethodDemos\output\result\result-TUW-203924-xstream.xml");=HYPERLINK("D:\Java\git\MethodDemosGit\MethodDemos\output\extracted\parscit\parscit-TUW-203924-xstream.xml");BEITRAEGE_AUS_TAGUNGSBAENDEN;100,00;0;NA;0;,00;NA;,00;0;0;NA;NA;NA;NA;NA;NA;NA;54,55;18,18;0;74,29;46,67;20,52;22,46
TUW-204724;=HYPERLINK("D:\Java\git\MethodDemosGit\MethodDemos\output\groundtruth\TUW-204724.pdf");=HYPERLINK("D:\Java\git\MethodDemosGit\MethodDemos\output\result\result-TUW-204724-xstream.xml");=HYPERLINK("D:\Java\git\MethodDemosGit\MethodDemos\output\extracted\parscit\parscit-TUW-204724-xstream.xml");ZEITSCHRIFTENARTIKEL;100,00;0;NA;0;66,67;0;,00;0;0;NA;NA;NA;NA;NA;NA;NA;40,00;,00;0;95,65;48,33;27,64;25,19
TUW-205557;=HYPERLINK("D:\Java\git\MethodDemosGit\MethodDemos\output\groundtruth\TUW-205557.pdf");=HYPERLINK("D:\Java\git\MethodDemosGit\MethodDemos\output\result\result-TUW-205557-xstream.xml");=HYPERLINK("D:\Java\git\MethodDemosGit\MethodDemos\output\extracted\parscit\parscit-TUW-205557-xstream.xml");BEITRAEGE_AUS_TAGUNGSBAENDEN;100,00;0;NA;NA;,00;NA;,00;0;0;NA;NA;NA;NA;NA;NA;NA;0;0;NA;100,00;33,33;28,57;22,22
TUW-205933;=HYPERLINK("D:\Java\git\MethodDemosGit\MethodDemos\output\groundtruth\TUW-205933.pdf");=HYPERLINK("D:\Java\git\MethodDemosGit\MethodDemos\output\result\result-TUW-205933-xstream.xml");=HYPERLINK("D:\Java\git\MethodDemosGit\MethodDemos\output\extracted\parscit\parscit-TUW-205933-xstream.xml");ZEITSCHRIFTENARTIKEL;,00;0;NA;0;0;NA;0;NA;NA;0;NA;NA;NA;NA;NA;NA;33,33;33,33;0;85,71;41,67;14,17;15,24
TUW-213513;=HYPERLINK("D:\Java\git\MethodDemosGit\MethodDemos\output\groundtruth\TUW-213513.pdf");=HYPERLINK("D:\Java\git\MethodDemosGit\MethodDemos\output\result\result-TUW-213513-xstream.xml");=HYPERLINK("D:\Java\git\MethodDemosGit\MethodDemos\output\extracted\parscit\parscit-TUW-213513-xstream.xml");BEITRAEGE_AUS_TAGUNGSBAENDEN;,00;NA;NA;NA;66,67;0;,00;0;0;NA;NA;NA;NA;NA;NA;NA;85,71;,00;0;100,00;37,50;30,00;25,24
TUW-216744;=HYPERLINK("D:\Java\git\MethodDemosGit\MethodDemos\output\groundtruth\TUW-216744.pdf");=HYPERLINK("D:\Java\git\MethodDemosGit\MethodDemos\output\result\result-TUW-216744-xstream.xml");=HYPERLINK("D:\Java\git\MethodDemosGit\MethodDemos\output\extracted\parscit\parscit-TUW-216744-xstream.xml");BEITRAEGE_AUS_TAGUNGSBAENDEN;100,00;0;NA;0;,00;NA;,00;0;0;NA;NA;NA;NA;NA;NA;NA;60,00;,00;0;94,12;41,67;23,99;23,10
TUW-217690;=HYPERLINK("D:\Java\git\MethodDemosGit\MethodDemos\output\groundtruth\TUW-217690.pdf");=HYPERLINK("D:\Java\git\MethodDemosGit\MethodDemos\output\result\result-TUW-217690-xstream.xml");=HYPERLINK("D:\Java\git\MethodDemosGit\MethodDemos\output\extracted\parscit\parscit-TUW-217690-xstream.xml");BEITRAEGE_AUS_TAGUNGSBAENDEN;,00;0;NA;0;,00;NA;,00;0;0;NA;NA;NA;NA;NA;NA;NA;75,00;,00;0;100,00;26,67;18,18;15,91
TUW-217971;=HYPERLINK("D:\Java\git\MethodDemosGit\MethodDemos\output\groundtruth\TUW-217971.pdf");=HYPERLINK("D:\Java\git\MethodDemosGit\MethodDemos\output\result\result-TUW-217971-xstream.xml");=HYPERLINK("D:\Java\git\MethodDemosGit\MethodDemos\output\extracted\parscit\parscit-TUW-217971-xstream.xml");BEITRAEGE_AUS_TAGUNGSBAENDEN;,00;0;NA;NA;100,00;NA;100,00;0;0;NA;NA;NA;NA;NA;NA;NA;73,68;10,53;0;100,00;64,81;38,00;38,42
TUW-221215;=HYPERLINK("D:\Java\git\MethodDemosGit\MethodDemos\output\groundtruth\TUW-221215.pdf");=HYPERLINK("D:\Java\git\MethodDemosGit\MethodDemos\output\result\result-TUW-221215-xstream.xml");=HYPERLINK("D:\Java\git\MethodDemosGit\MethodDemos\output\extracted\parscit\parscit-TUW-221215-xstream.xml");DIPLOM_UND_MASTERARBEITEN;,00;0;0;NA;,00;NA;,00;0;0;NA;NA;NA;NA;NA;0;NA;8,16;,00;0;97,73;18,25;8,56;8,82
TUW-223906;=HYPERLINK("D:\Java\git\MethodDemosGit\MethodDemos\output\groundtruth\TUW-223906.pdf");=HYPERLINK("D:\Java\git\MethodDemosGit\MethodDemos\output\result\result-TUW-223906-xstream.xml");=HYPERLINK("D:\Java\git\MethodDemosGit\MethodDemos\output\extracted\parscit\parscit-TUW-223906-xstream.xml");BEITRAEGE_AUS_TAGUNGSBAENDEN;100,00;0;NA;NA;66,67;0;,00;0;0;NA;NA;NA;NA;NA;NA;NA;75,00;,00;0;100,00;54,17;34,09;31,06
TUW-223973;=HYPERLINK("D:\Java\git\MethodDemosGit\MethodDemos\output\groundtruth\TUW-223973.pdf");=HYPERLINK("D:\Java\git\MethodDemosGit\MethodDemos\output\result\result-TUW-223973-xstream.xml");=HYPERLINK("D:\Java\git\MethodDemosGit\MethodDemos\output\extracted\parscit\parscit-TUW-223973-xstream.xml");BUCHBEITRAEGE;,00;0;NA;0;80,00;NA;80,00;0;0;NA;NA;NA;NA;NA;NA;NA;62,50;,00;0;97,78;50,79;31,93;29,12
TUW-225252;=HYPERLINK("D:\Java\git\MethodDemosGit\MethodDemos\output\groundtruth\TUW-225252.pdf");=HYPERLINK("D:\Java\git\MethodDemosGit\MethodDemos\output\result\result-TUW-225252-xstream.xml");=HYPERLINK("D:\Java\git\MethodDemosGit\MethodDemos\output\extracted\parscit\parscit-TUW-225252-xstream.xml");BEITRAEGE_AUS_TAGUNGSBAENDEN;100,00;NA;NA;NA;88,89;NA;88,89;0;0;NA;NA;NA;NA;NA;NA;NA;66,67;,00;0;100,00;71,11;51,85;49,38
TUW-226000;=HYPERLINK("D:\Java\git\MethodDemosGit\MethodDemos\output\groundtruth\TUW-226000.pdf");=HYPERLINK("D:\Java\git\MethodDemosGit\MethodDemos\output\result\result-TUW-226000-xstream.xml");=HYPERLINK("D:\Java\git\MethodDemosGit\MethodDemos\output\extracted\parscit\parscit-TUW-226000-xstream.xml");BEITRAEGE_AUS_TAGUNGSBAENDEN;100,00;0;NA;0;,00;NA;,00;0;0;NA;NA;NA;NA;NA;NA;NA;80,00;,00;0;92,31;46,67;24,16;24,76
TUW-226016;=HYPERLINK("D:\Java\git\MethodDemosGit\MethodDemos\output\groundtruth\TUW-226016.pdf");=HYPERLINK("D:\Java\git\MethodDemosGit\MethodDemos\output\result\result-TUW-226016-xstream.xml");=HYPERLINK("D:\Java\git\MethodDemosGit\MethodDemos\output\extracted\parscit\parscit-TUW-226016-xstream.xml");DIPLOM_UND_MASTERARBEITEN;,00;0;0;NA;,00;NA;,00;0;0;NA;NA;NA;NA;NA;0;NA;42,86;,00;0;0;10,91;2,94;3,57
TUW-228620;=HYPERLINK("D:\Java\git\MethodDemosGit\MethodDemos\output\groundtruth\TUW-228620.pdf");=HYPERLINK("D:\Java\git\MethodDemosGit\MethodDemos\output\result\result-TUW-228620-xstream.xml");=HYPERLINK("D:\Java\git\MethodDemosGit\MethodDemos\output\extracted\parscit\parscit-TUW-228620-xstream.xml");ZEITSCHRIFTENARTIKEL;,00;0;NA;0;,00;0;,00;0;0;NA;NA;NA;NA;NA;NA;0;,00;,00;0;98,88;16,67;7,52;7,61
TUW-231707;=HYPERLINK("D:\Java\git\MethodDemosGit\MethodDemos\output\groundtruth\TUW-231707.pdf");=HYPERLINK("D:\Java\git\MethodDemosGit\MethodDemos\output\result\result-TUW-231707-xstream.xml");=HYPERLINK("D:\Java\git\MethodDemosGit\MethodDemos\output\extracted\parscit\parscit-TUW-231707-xstream.xml");BUCHBEITRAEGE;100,00;0;NA;NA;66,67;NA;66,67;0;0;NA;NA;NA;NA;NA;NA;NA;52,63;,00;0;100,00;61,90;44,17;38,60
TUW-233317;=HYPERLINK("D:\Java\git\MethodDemosGit\MethodDemos\output\groundtruth\TUW-233317.pdf");=HYPERLINK("D:\Java\git\MethodDemosGit\MethodDemos\output\result\result-TUW-233317-xstream.xml");=HYPERLINK("D:\Java\git\MethodDemosGit\MethodDemos\output\extracted\parscit\parscit-TUW-233317-xstream.xml");BEITRAEGE_AUS_TAGUNGSBAENDEN;100,00;0;NA;0;,00;0;,00;0;0;NA;NA;NA;NA;NA;NA;NA;60,00;,00;0;100,00;43,33;21,67;21,67
TUW-233657;=HYPERLINK("D:\Java\git\MethodDemosGit\MethodDemos\output\groundtruth\TUW-233657.pdf");=HYPERLINK("D:\Java\git\MethodDemosGit\MethodDemos\output\result\result-TUW-233657-xstream.xml");=HYPERLINK("D:\Java\git\MethodDemosGit\MethodDemos\output\extracted\parscit\parscit-TUW-233657-xstream.xml");BEITRAEGE_AUS_TAGUNGSBAENDEN;100,00;0;NA;0;50,00;0;,00;0;0;NA;NA;NA;NA;NA;NA;NA;62,50;12,50;0;91,67;55,95;25,11;26,39
TUW-236063;=HYPERLINK("D:\Java\git\MethodDemosGit\MethodDemos\output\groundtruth\TUW-236063.pdf");=HYPERLINK("D:\Java\git\MethodDemosGit\MethodDemos\output\result\result-TUW-236063-xstream.xml");=HYPERLINK("D:\Java\git\MethodDemosGit\MethodDemos\output\extracted\parscit\parscit-TUW-236063-xstream.xml");BEITRAEGE_AUS_TAGUNGSBAENDEN;100,00;0;NA;NA;,00;NA;,00;0;0;NA;NA;NA;NA;NA;NA;NA;85,71;28,57;0;100,00;50,00;33,33;31,43
TUW-236120;=HYPERLINK("D:\Java\git\MethodDemosGit\MethodDemos\output\groundtruth\TUW-236120.pdf");=HYPERLINK("D:\Java\git\MethodDemosGit\MethodDemos\output\result\result-TUW-236120-xstream.xml");=HYPERLINK("D:\Java\git\MethodDemosGit\MethodDemos\output\extracted\parscit\parscit-TUW-236120-xstream.xml");BEITRAEGE_AUS_TAGUNGSBAENDEN;100,00;0;NA;0;,00;0;,00;0;0;NA;NA;NA;NA;NA;NA;NA;47,06;,00;0;73,33;46,67;15,94;18,37
TUW-237297;=HYPERLINK("D:\Java\git\MethodDemosGit\MethodDemos\output\groundtruth\TUW-237297.pdf");=HYPERLINK("D:\Java\git\MethodDemosGit\MethodDemos\output\result\result-TUW-237297-xstream.xml");=HYPERLINK("D:\Java\git\MethodDemosGit\MethodDemos\output\extracted\parscit\parscit-TUW-237297-xstream.xml");BEITRAEGE_AUS_TAGUNGSBAENDEN;,00;0;NA;0;100,00;NA;100,00;NA;NA;0;NA;NA;NA;NA;NA;NA;50,00;50,00;0;94,12;61,11;48,89;39,41
TUW-240858;=HYPERLINK("D:\Java\git\MethodDemosGit\MethodDemos\output\groundtruth\TUW-240858.pdf");=HYPERLINK("D:\Java\git\MethodDemosGit\MethodDemos\output\result\result-TUW-240858-xstream.xml");=HYPERLINK("D:\Java\git\MethodDemosGit\MethodDemos\output\extracted\parscit\parscit-TUW-240858-xstream.xml");BEITRAEGE_AUS_TAGUNGSBAENDEN;100,00;0;NA;NA;,00;0;,00;0;0;NA;NA;NA;NA;NA;NA;NA;66,67;,00;0;100,00;44,44;24,24;24,24
TUW-245336;=HYPERLINK("D:\Java\git\MethodDemosGit\MethodDemos\output\groundtruth\TUW-245336.pdf");=HYPERLINK("D:\Java\git\MethodDemosGit\MethodDemos\output\result\result-TUW-245336-xstream.xml");=HYPERLINK("D:\Java\git\MethodDemosGit\MethodDemos\output\extracted\parscit\parscit-TUW-245336-xstream.xml");BUCHBEITRAEGE;100,00;0;NA;NA;66,67;NA;66,67;NA;NA;NA;NA;NA;NA;NA;NA;NA;66,67;,00;0;97,78;58,33;61,96;49,72
TUW-245799;=HYPERLINK("D:\Java\git\MethodDemosGit\MethodDemos\output\groundtruth\TUW-245799.pdf");=HYPERLINK("D:\Java\git\MethodDemosGit\MethodDemos\output\result\result-TUW-245799-xstream.xml");=HYPERLINK("D:\Java\git\MethodDemosGit\MethodDemos\output\extracted\parscit\parscit-TUW-245799-xstream.xml");ZEITSCHRIFTENARTIKEL;100,00;0;NA;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;28,57;,00;0;92,31;62,50;17,14;18,41
TUW-247301;=HYPERLINK("D:\Java\git\MethodDemosGit\MethodDemos\output\groundtruth\TUW-247301.pdf");=HYPERLINK("D:\Java\git\MethodDemosGit\MethodDemos\output\result\result-TUW-247301-xstream.xml");=HYPERLINK("D:\Java\git\MethodDemosGit\MethodDemos\output\extracted\parscit\parscit-TUW-247301-xstream.xml");BEITRAEGE_AUS_TAGUNGSBAENDEN;100,00;NA;NA;NA;,00;0;,00;0;0;NA;NA;NA;NA;NA;NA;NA;85,71;,00;0;100,00;45,83;30,00;28,57
TUW-247741;=HYPERLINK("D:\Java\git\MethodDemosGit\MethodDemos\output\groundtruth\TUW-247741.pdf");=HYPERLINK("D:\Java\git\MethodDemosGit\MethodDemos\output\result\result-TUW-247741-xstream.xml");=HYPERLINK("D:\Java\git\MethodDemosGit\MethodDemos\output\extracted\parscit\parscit-TUW-247741-xstream.xml");BEITRAEGE_AUS_TAGUNGSBAENDEN;,00;0;NA;0;33,33;NA;33,33;0;0;NA;NA;NA;NA;NA;NA;NA;52,63;,00;0;100,00;38,19;19,28;19,94
TUW-247743;=HYPERLINK("D:\Java\git\MethodDemosGit\MethodDemos\output\groundtruth\TUW-247743.pdf");=HYPERLINK("D:\Java\git\MethodDemosGit\MethodDemos\output\result\result-TUW-247743-xstream.xml");=HYPERLINK("D:\Java\git\MethodDemosGit\MethodDemos\output\extracted\parscit\parscit-TUW-247743-xstream.xml");DIPLOM_UND_MASTERARBEITEN;,00;0;0;NA;66,67;NA;66,67;0;0;NA;NA;NA;NA;NA;0;NA;,00;,00;0;95,00;33,33;24,21;19,03
TUW-251544;=HYPERLINK("D:\Java\git\MethodDemosGit\MethodDemos\output\groundtruth\TUW-251544.pdf");=HYPERLINK("D:\Java\git\MethodDemosGit\MethodDemos\output\result\result-TUW-251544-xstream.xml");=HYPERLINK("D:\Java\git\MethodDemosGit\MethodDemos\output\extracted\parscit\parscit-TUW-251544-xstream.xml");ZEITSCHRIFTENARTIKEL;100,00;0;NA;0;,00;0;,00;0;0;NA;NA;NA;NA;NA;NA;NA;50,00;,00;0;62,50;45,83;15,25;17,71
TUW-252847;=HYPERLINK("D:\Java\git\MethodDemosGit\MethodDemos\output\groundtruth\TUW-252847.pdf");=HYPERLINK("D:\Java\git\MethodDemosGit\MethodDemos\output\result\result-TUW-252847-xstream.xml");=HYPERLINK("D:\Java\git\MethodDemosGit\MethodDemos\output\extracted\parscit\parscit-TUW-252847-xstream.xml");BEITRAEGE_AUS_TAGUNGSBAENDEN;100,00;0;NA;NA;55,56;0;,00;0;0;NA;NA;NA;NA;NA;NA;NA;93,33;,00;0;100,00;54,86;34,85;31,72
TUW-255712;=HYPERLINK("D:\Java\git\MethodDemosGit\MethodDemos\output\groundtruth\TUW-255712.pdf");=HYPERLINK("D:\Java\git\MethodDemosGit\MethodDemos\output\result\result-TUW-255712-xstream.xml");=HYPERLINK("D:\Java\git\MethodDemosGit\MethodDemos\output\extracted\parscit\parscit-TUW-255712-xstream.xml");BEITRAEGE_AUS_TAGUNGSBAENDEN;100,00;0;NA;NA;66,67;NA;66,67;0;0;NA;NA;NA;NA;NA;NA;NA;40,00;40,00;0;100,00;61,11;50,00;41,33
TUW-256654;=HYPERLINK("D:\Java\git\MethodDemosGit\MethodDemos\output\groundtruth\TUW-256654.pdf");=HYPERLINK("D:\Java\git\MethodDemosGit\MethodDemos\output\result\result-TUW-256654-xstream.xml");=HYPERLINK("D:\Java\git\MethodDemosGit\MethodDemos\output\extracted\parscit\parscit-TUW-256654-xstream.xml");BEITRAEGE_AUS_TAGUNGSBAENDEN;100,00;0;NA;NA;,00;0;,00;0;0;NA;NA;NA;NA;NA;NA;NA;66,67;,00;0;100,00;45,24;23,86;24,24
TUW-257397;=HYPERLINK("D:\Java\git\MethodDemosGit\MethodDemos\output\groundtruth\TUW-257397.pdf");=HYPERLINK("D:\Java\git\MethodDemosGit\MethodDemos\output\result\result-TUW-257397-xstream.xml");=HYPERLINK("D:\Java\git\MethodDemosGit\MethodDemos\output\extracted\parscit\parscit-TUW-257397-xstream.xml");BUCHBEITRAEGE;100,00;0;NA;NA;66,67;0;,00;0;0;NA;NA;NA;NA;NA;NA;NA;61,54;7,69;0;98,25;54,17;32,80;30,38
TUW-257870;=HYPERLINK("D:\Java\git\MethodDemosGit\MethodDemos\output\groundtruth\TUW-257870.pdf");=HYPERLINK("D:\Java\git\MethodDemosGit\MethodDemos\output\result\result-TUW-257870-xstream.xml");=HYPERLINK("D:\Java\git\MethodDemosGit\MethodDemos\output\extracted\parscit\parscit-TUW-257870-xstream.xml");BEITRAEGE_AUS_TAGUNGSBAENDEN;100,00;0;NA;0;40,00;0;,00;0;0;NA;NA;NA;NA;NA;NA;NA;50,00;50,00;0;100,00;53,17;30,83;28,33
