output\result\result-TUW-137078-xstream.xml;"aff0 Vienna University of Technology null Austria AT
";"";none extracted value;,00;0
output\result\result-TUW-138011-xstream.xml;"aff0 Vrije Universiteit Amsterdam null null null
aff1 Universitat Jaume I null null null
aff2 Institute of Software Technology and Interactive Systems null null null
";"";none extracted value;,00;0
output\result\result-TUW-138447-xstream.xml;"aff0 Vienna University of Technology null Austria AT
";"";none extracted value;,00;0
output\result\result-TUW-138544-xstream.xml;"aff0 Vienna University of Technology null Austria (Europe) null
";"";none extracted value;,00;0
output\result\result-TUW-138547-xstream.xml;"aff0 Vienna University of Technology null Austria AT
";"";none extracted value;,00;0
output\result\result-TUW-139299-xstream.xml;"";"";none extracted value;none expected;NA
output\result\result-TUW-139761-xstream.xml;"aff0 Technischen Universität Wien Computer Graphik und Algorithmen null null
";"";none extracted value;,00;0
output\result\result-TUW-139769-xstream.xml;"aff0 Technischen Universität Wien Institut für Computergrafik und Algorithmen null null
";"";none extracted value;,00;0
output\result\result-TUW-139781-xstream.xml;"aff0 Vienna University of Technology Institute of Computer Graphics and Algorithms Austria AT
";"";none extracted value;,00;0
output\result\result-TUW-139785-xstream.xml;"aff0 Technischen Universität Wien Institut für Computergraphik und Algorithmen 186 null null
";"";none extracted value;,00;0
output\result\result-TUW-140047-xstream.xml;"aff0 Vienna University of Technology Department of Software Technology and Interactive Systems Austria AT
";"";none extracted value;,00;0
output\result\result-TUW-140048-xstream.xml;"aff0 University of Vienna null null null
";"";none extracted value;,00;0
output\result\result-TUW-140229-xstream.xml;"aff1 Vienna University of Technology Women's Postgraduate College for Internet Technologies null Austria AT
aff2 Massey University Department of Information Systems Palmerston North New Zealand NZ
";"";none extracted value;,00;0
output\result\result-TUW-140253-xstream.xml;"aff0 Technische Universität Wien null Austria AT
";"";none extracted value;,00;0
output\result\result-TUW-140308-xstream.xml;"aff0 Vienna University of Technology Institute of Software Technology and Interactive Systems Austria AT
";"";none extracted value;,00;0
output\result\result-TUW-140533-xstream.xml;"aff0 Technischen Universität Wien Institut für Computersprachen null null
";"";none extracted value;,00;0
output\result\result-TUW-140867-xstream.xml;"aff0 technische Universität Wien Institut für Computersprachen Austria AT
";"";none extracted value;,00;0
output\result\result-TUW-140895-xstream.xml;"aff0 Technischen Universität Wien Institut für Computergraphik und Algorithmen null null
";"";none extracted value;,00;0
output\result\result-TUW-140983-xstream.xml;"aff0 Women's Postgraduate College for Internet Technologies (WIT), Vienna University of Technology, Vienna, Austria null Austria AT
aff1 HP Labs null United Kingdom GB
";"";none extracted value;,00;0
output\result\result-TUW-141024-xstream.xml;"aff0 Vienna University of Technology Institute of Software Technology and Interactive Systems Austria AT
aff1 Danube University Krems Department of Information and Knowledge Engineering Austria AT
";"";none extracted value;,00;0
output\result\result-TUW-141065-xstream.xml;"aff0 Vienna University of Technology Women's Postgraduate College for Internet Technologies Austria AT
aff1 Massey University Department of Information Systems New Zealand NZ
aff2 Athabasca University School of Computing and Information Systems Canada CA
";"";none extracted value;,00;0
output\result\result-TUW-141121-xstream.xml;"aff0 Vienna University of Technology Institute of Software Technology and Interactive Systems null null
";"";none extracted value;,00;0
output\result\result-TUW-141140-xstream.xml;"aff0 Universidad de Málaga null Spain ES
aff1 Ludwig-Maximilians-Universität München null Germany DE
aff3 Universidad de Alicante null Spain ES
aff2 Politecnico di Milano null Italy IT
aff4 Technical University Vienna null Austria AT
aff5 Johannes Kepler Universität Linz null Austria AT
";"";none extracted value;,00;0
output\result\result-TUW-141336-xstream.xml;"aff0 Université de la Méditerranée LIF, UMR CNRS 616 France null
aff1 Université de Provence LATP, UMR CNRS 6632 France FR
aff2 Technische Universität Wien Institut für Informationssysteme 184/3 Austria AT
";"";none extracted value;,00;0
output\result\result-TUW-141618-xstream.xml;"aff0 Vienna University of Technology null Austria AT
aff1 Johannes Kepler University Linz null Austria AT
";"";none extracted value;,00;0
output\result\result-TUW-141758-xstream.xml;"aff0 Vienna University of Technology Institute of Software Technology & Interactive Systems null null
";"";none extracted value;,00;0
output\result\result-TUW-168222-xstream.xml;"aff0 Vienna University of Technology Vienna Institute of Software Technology and Interactive Systems Austria AT
";"";none extracted value;,00;0
